,feature_preprocessor_type,regressor,data_preprocessor_type,R2,R2normalized,ENSEMBLE WEIGHT,ENSEMBLE WEIGHT normalized,MEAN FIT TIME,MEAN FIT TIME normalized,bootstrap_regressor_hyperparams,criterion_regressor_hyperparams,max_depth_regressor_hyperparams,max_features_regressor_hyperparams,max_leaf_nodes_regressor_hyperparams,min_impurity_decrease_regressor_hyperparams,min_samples_leaf_regressor_hyperparams,min_samples_split_regressor_hyperparams,min_weight_fraction_leaf_regressor_hyperparams,activation_regressor_hyperparams,alpha_regressor_hyperparams,batch_size_regressor_hyperparams,beta_1_regressor_hyperparams,beta_2_regressor_hyperparams,early_stopping_regressor_hyperparams,epsilon_regressor_hyperparams,hidden_layer_depth_regressor_hyperparams,learning_rate_init_regressor_hyperparams,n_iter_no_change_regressor_hyperparams,num_nodes_per_layer_regressor_hyperparams,shuffle_regressor_hyperparams,solver_regressor_hyperparams,tol_regressor_hyperparams,C_regressor_hyperparams,dual_regressor_hyperparams,fit_intercept_regressor_hyperparams,intercept_scaling_regressor_hyperparams,loss_regressor_hyperparams,alpha_1_regressor_hyperparams,alpha_2_regressor_hyperparams,lambda_1_regressor_hyperparams,lambda_2_regressor_hyperparams,n_iter_regressor_hyperparams,threshold_lambda_regressor_hyperparams,n_neighbors_regressor_hyperparams,p_regressor_hyperparams,weights_regressor_hyperparams,average_regressor_hyperparams,learning_rate_regressor_hyperparams,penalty_regressor_hyperparams,eta0_regressor_hyperparams,max_depth_factor_regressor_hyperparams,validation_fraction_regressor_hyperparams,n_estimators_regressor_hyperparams,power_t_regressor_hyperparams,gamma_regressor_hyperparams,kernel_regressor_hyperparams,coef0_regressor_hyperparams,degree_regressor_hyperparams,l1_ratio_regressor_hyperparams,thetaL_regressor_hyperparams,thetaU_regressor_hyperparams,early_stop_regressor_hyperparams,l2_regularization_regressor_hyperparams,max_bins_regressor_hyperparams,scoring_regressor_hyperparams,max_iter_regressor_hyperparams,shrinking_regressor_hyperparams,percentile_feature_hyperparams,score_func_feature_hyperparams,bootstrap_feature_hyperparams,criterion_feature_hyperparams,max_depth_feature_hyperparams,max_features_feature_hyperparams,max_leaf_nodes_feature_hyperparams,min_samples_leaf_feature_hyperparams,min_samples_split_feature_hyperparams,min_weight_fraction_leaf_feature_hyperparams,n_estimators_feature_hyperparams,alpha_feature_hyperparams,mode_feature_hyperparams,0_feature_hyperparams,affinity_feature_hyperparams,linkage_feature_hyperparams,n_clusters_feature_hyperparams,pooling_func_feature_hyperparams,keep_variance_feature_hyperparams,whiten_feature_hyperparams,degree_feature_hyperparams,include_bias_feature_hyperparams,interaction_only_feature_hyperparams,algorithm_feature_hyperparams,fun_feature_hyperparams,n_components_feature_hyperparams,gamma_feature_hyperparams,kernel_feature_hyperparams,coef0_feature_hyperparams,numerical_transformer_imputation_strategy_data_hyperparams,numerical_transformer_rescaling_data_hyperparams,numerical_transformer_rescaling_robust_scaler_q_max_data_hyperparams,numerical_transformer_rescaling_robust_scaler_q_min_data_hyperparams,numerical_transformer_rescaling_quantile_transformer_n_quantiles_data_hyperparams,numerical_transformer_rescaling_quantile_transformer_output_distribution_data_hyperparams
1113,CustomFeatureAgglomeration,sgd,feature_type,0.124172847557663,0.124172847557663,0.0,0.0,5.201271772384644,5.201271772384644,,,,,,,,,,,7.44551031693367e-05,,,,,,,,,,,,0.00028404336716724777,,,True,,squared_loss,,,,,,,,,,False,invscaling,elasticnet,0.0005360221023311661,,,,0.032739238506291624,,,,,0.024222499974723324,,,,,,,,,,,,,,,,,,,,,,,euclidean,ward,9,max,,,,,,,,,,,,most_frequent,quantile_transformer,,,938,uniform
1114,pca,random_forest,feature_type,0.1241654084874487,0.1241654084874487,0.0,0.0,7.425049781799316,7.425049781799316,True,mae,None,0.9563013018988002,None,0.0,11,12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5157477500117549,False,,,,,,,,,,mean,standardize,,,,
1115,pca,sgd,feature_type,0.1241311680987071,0.1241311680987071,0.0,0.0,3.3054068088531494,3.3054068088531494,,,,,,,,,,,3.183416348849979e-05,,,,,,,,,,,,0.0003081816421448725,,,True,,squared_loss,,,,,,,,,,True,invscaling,elasticnet,0.0010620580524162942,,,,0.34867644342883924,,,,,0.1637558474666714,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9734542720594644,False,,,,,,,,,,most_frequent,power_transformer,,,,
1116,polynomial,sgd,feature_type,0.124046016799676,0.124046016799676,0.0,0.0,6.368898391723633,6.368898391723633,,,,,,,,,,,0.006029971781491336,,,,,,,,,,,,0.00030670974727399237,,,True,,squared_loss,,,,,,,,,,True,invscaling,l1,0.00015208608209280798,,,,0.04166963245212411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,False,False,,,,,,,most_frequent,minmax,,,,
1117,pca,sgd,feature_type,0.1240188741134138,0.1240188741134138,0.0,0.0,5.06348729133606,5.06348729133606,,,,,,,,,,,0.0027385961863083167,,,,,,,,,,,,0.0004524701678366998,,,True,,squared_loss,,,,,,,,,,True,constant,elasticnet,0.0009077690429579897,,,,,,,,,0.3580828624153504,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9425759601414289,True,,,,,,,,,,most_frequent,power_transformer,,,,
1118,polynomial,sgd,feature_type,0.1239681800830199,0.1239681800830199,0.0,0.0,5.432394027709961,5.432394027709961,,,,,,,,,,,0.0005266543911575102,,,,,,,,,,,,9.595779080609878e-05,,,True,,squared_loss,,,,,,,,,,True,invscaling,elasticnet,0.0007923279514740267,,,,0.34339025875390883,,,,,0.17337232592000204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,True,False,,,,,,,most_frequent,quantile_transformer,,,963,uniform
1119,select_percentile_regression,gaussian_process,feature_type,0.1239272945559043,0.1239272945559043,0.0,0.0,5.643287658691406,5.643287658691406,,,,,,,,,,,0.1083948064032303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022583002180990376,6.941847421711204,,,,,,,16.840463072788275,f_regression,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean,power_transformer,,,,
1120,,adaboost,feature_type,0.1238837390173743,0.1238837390173743,0.0,0.0,3.112100839614868,3.112100839614868,,,3,,,,,,,,,,,,,,,,,,,,,,,,,square,,,,,,,,,,,0.2132357200140815,,,,,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean,robust_scaler,0.9795490398325968,0.09565962603432064,,
1121,CustomFeatureAgglomeration,sgd,feature_type,0.1238527797046756,0.1238527797046756,0.0,0.0,2.776474714279175,2.776474714279175,,,,,,,,,,,0.01761481975573419,,,,,,,,,,,,0.0003596842110441352,,,True,,squared_loss,,,,,,,,,,True,invscaling,l2,0.008832312390931036,,,,0.2516069995720319,,,,,,,,,,,,,,,,,,,,,,,,,,,,manhattan,complete,16,mean,,,,,,,,,,,,mean,minmax,,,,
1122,select_percentile_regression,sgd,feature_type,0.1235408303686147,0.1235408303686147,0.0,0.0,5.028451204299927,5.028451204299927,,,,,,,,,,,0.001303658317117062,,,,,,,,,,,,2.4566503266974967e-05,,,True,,squared_loss,,,,,,,,,,False,invscaling,l1,0.0013930471929295377,,,,0.36780553233596497,,,,,,,,,,,,,,39.43096067466781,f_regression,,,,,,,,,,,,,,,,,,,,,,,,,,,,median,quantile_transformer,,,752,normal
1123,random_trees_embedding,sgd,feature_type,0.1234999534721744,0.1234999534721744,0.0,0.0,3.765969276428223,3.765969276428223,,,,,,,,,,,2.3072045816214343e-06,,,,,0.00031622307705633443,,,,,,,4.200551885393425e-05,,,True,,squared_epsilon_insensitive,,,,,,,,,,True,constant,l2,0.0012614359016548387,,,,,,,,,,,,,,,,,,,,False,,3,,None,8,6,1.0,63,,,,,,,,,,,,,,,,,,,mean,robust_scaler,0.8515389656357042,0.10581622283193798,,
1124,pca,sgd,feature_type,0.1234014566154547,0.1234014566154547,0.0,0.0,3.211435079574585,3.211435079574585,,,,,,,,,,,0.00011113552910491075,,,,,,,,,,,,3.349140948811297e-05,,,True,,squared_loss,,,,,,,,,,False,invscaling,l2,0.001428017571139824,,,,0.229138010658599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8874841594294145,True,,,,,,,,,,most_frequent,power_transformer,,,,
1125,random_trees_embedding,random_forest,feature_type,0.1233706205963585,0.1233706205963585,0.0,0.0,7.308340311050415,7.308340311050415,True,friedman_mse,None,0.4191760367496882,None,0.0,13,11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6,,None,18,18,1.0,52,,,,,,,,,,,,,,,,,,,most_frequent,minmax,,,,
1126,polynomial,sgd,feature_type,0.1231943500796863,0.1231943500796863,0.0,0.0,5.647814035415649,5.647814035415649,,,,,,,,,,,1.4413443199942111e-05,,,,,,,,,,,,4.949409483369579e-05,,,True,,squared_loss,,,,,,,,,,True,constant,l2,0.00048198932463340647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,True,True,,,,,,,mean,minmax,,,,
1127,random_trees_embedding,liblinear_svr,feature_type,0.1230729669466905,0.1230729669466905,0.0,0.0,6.709997177124023,6.709997177124023,,,,,,,,,,,,,,,,0.1257021373573807,,,,,,,0.0012672715297109007,1.246019335859311,False,True,1,squared_epsilon_insensitive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,6,,None,14,14,1.0,69,,,,,,,,,,,,,,,,,,,mean,none,,,,
1128,extra_trees_preproc_for_regression,libsvm_svr,feature_type,0.1230235516979674,0.1230235516979674,0.0,0.0,6.818428993225098,6.818428993225098,,,,,,,,,,,,,,,,0.1249580964420652,,,,,,,0.001517457162460047,3.5722749116585906,,,,,,,,,,,,,,,,,,,,,,3.7966297132139952,poly,-0.2507718324835937,3,,,,,,,,-1,False,,,True,friedman_mse,None,0.5662962894609194,None,5,2,0.0,100,,,,,,,,,,,,,,,,,,,most_frequent,standardize,,,,
1129,random_trees_embedding,sgd,feature_type,0.1229400327618919,0.1229400327618919,0.0,0.0,3.963579654693604,3.963579654693604,,,,,,,,,,,1.2333061082400928e-06,,,,,,,,,,,,2.7751621522664432e-05,,,True,,squared_loss,,,,,,,,,,True,constant,elasticnet,2.537498243252709e-05,,,,,,,,,0.02303847073949692,,,,,,,,,,,True,,6,,None,1,2,1.0,10,,,,,,,,,,,,,,,,,,,median,robust_scaler,0.7653230522532369,0.25,,
1130,random_trees_embedding,extra_trees,feature_type,0.1229201046703567,0.1229201046703567,0.0,0.0,20.21229100227356,20.21229100227356,False,mae,None,0.3978484803529665,None,0.0,2,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,4,,None,11,15,1.0,80,,,,,,,,,,,,,,,,,,,mean,power_transformer,,,,
1131,extra_trees_preproc_for_regression,libsvm_svr,feature_type,0.1228562393090003,0.1228562393090003,0.0,0.0,6.495599985122681,6.495599985122681,,,,,,,,,,,,,,,,0.10000000000000006,,,,,,,0.00035111370812139644,1.2149444576795667,,,,,,,,,,,,,,,,,,,,,,0.10000000000000006,rbf,,,,,,,,,,-1,True,,,False,mse,None,0.9887653757368043,None,6,19,0.0,100,,,,,,,,,,,,,,,,,,,mean,robust_scaler,0.7632150407707816,0.2393724289853703,,
1132,random_trees_embedding,sgd,feature_type,0.1226030481884723,0.1226030481884723,0.0,0.0,4.508435010910034,4.508435010910034,,,,,,,,,,,1.1447670031436001e-06,,,,,3.780303461790683e-05,,,,,,,1.4222314173277353e-05,,,True,,epsilon_insensitive,,,,,,,,,,True,constant,l1,0.0016414351418945453,,,,,,,,,,,,,,,,,,,,False,,7,,None,1,4,1.0,14,,,,,,,,,,,,,,,,,,,mean,robust_scaler,0.75,0.25,,
1133,fast_ica,gaussian_process,feature_type,0.1225927492289304,0.1225927492289304,0.0,0.0,6.2349162101745605,6.2349162101745605,,,,,,,,,,,0.038306898165946165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3129370462728588e-10,2465.801524939374,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,parallel,logcosh,943,,,,mean,robust_scaler,0.8311473746978286,0.09346133038320047,,
1134,CustomFeatureAgglomeration,mlp,feature_type,0.1225676472233274,0.1225676472233274,0.0,0.0,6.615618705749512,6.615618705749512,,,,,,,,,,tanh,0.00023623957748720255,auto,0.9,0.999,valid,1e-08,2,0.00011283822185173011,32,65,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cosine,complete,14,median,,,,,,,,,,,,most_frequent,quantile_transformer,,,1280,normal
1135,extra_trees_preproc_for_regression,sgd,feature_type,0.1225571176999181,0.1225571176999181,0.0,0.0,4.03290605545044,4.03290605545044,,,,,,,,,,,0.0005072318930867646,,,,,,,,,,,,1.134039898701483e-05,,,True,,squared_loss,,,,,,,,,,True,invscaling,l1,0.0005299709586110697,,,,0.25,,,,,,,,,,,,,,,,False,mse,None,0.9619030243474921,None,7,2,0.0,100,,,,,,,,,,,,,,,,,,,most_frequent,quantile_transformer,,,25,normal
1136,fast_ica,CustomKernelRidgeRegression,feature_type,0.1225209626549127,0.1225209626549127,0.0,0.0,4.244413137435913,4.244413137435913,,,,,,,,,,,0.005626397868669638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011231923732599664,polynomial,4.210909375862674,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,deflation,exp,,,,,median,quantile_transformer,,,1254,uniform
1137,extra_trees_preproc_for_regression,extra_trees,feature_type,0.1223063579064762,0.1223063579064762,0.0,0.0,11.626405239105225,11.626405239105225,False,friedman_mse,None,0.15357007931771313,None,0.0,7,14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,friedman_mse,None,0.8024490928716232,None,18,3,0.0,100,,,,,,,,,,,,,,,,,,,most_frequent,robust_scaler,0.7726744940137984,0.05659343068329934,,
1138,nystroem_sampler,sgd,feature_type,0.1222420961436759,0.1222420961436759,0.0,0.0,5.07219386100769,5.07219386100769,,,,,,,,,,,0.00011069388362765349,,,,,,,,,,,,9.713578907467433e-05,,,True,,squared_loss,,,,,,,,,,True,constant,elasticnet,0.0005936439075522528,,,,,,,,,0.14999999999999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0.193528537341953,rbf,,mean,robust_scaler,0.7096248570453366,0.25,,
1139,,adaboost,feature_type,0.1222017677285374,0.1222017677285374,0.0,0.0,5.725096225738525,5.725096225738525,,,4,,,,,,,,,,,,,,,,,,,,,,,,,linear,,,,,,,,,,,0.2038515322653428,,,,,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean,minmax,,,,
1140,random_trees_embedding,mlp,feature_type,0.1220223373161122,0.1220223373161122,0.0,0.0,8.890014886856079,8.890014886856079,,,,,,,,,,relu,0.0003818513670867143,auto,0.9,0.999,valid,1e-08,1,0.004681226808006011,32,62,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,False,,9,,None,15,10,1.0,99,,,,,,,,,,,,,,,,,,,median,power_transformer,,,,
1141,extra_trees_preproc_for_regression,sgd,feature_type,0.122013486732704,0.122013486732704,0.0,0.0,7.069964647293091,7.069964647293091,,,,,,,,,,,4.810423067572972e-05,,,,,,,,,,,,2.984702852581628e-05,,,True,,squared_loss,,,,,,,,,,True,invscaling,elasticnet,0.0004671500695268965,,,,0.18836717729144983,,,,,0.11427337561653664,,,,,,,,,,,False,mse,None,1.0,None,1,19,0.0,100,,,,,,,,,,,,,,,,,,,most_frequent,quantile_transformer,,,33,uniform
1142,polynomial,random_forest,feature_type,0.1217671754737456,0.1217671754737456,0.0,0.0,21.70767641067505,21.70767641067505,False,friedman_mse,None,0.29706591231395035,None,0.0,6,16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,True,True,,,,,,,mean,quantile_transformer,,,1110,uniform
1143,select_percentile_regression,mlp,feature_type,0.1217352215163283,0.1217352215163283,0.0,0.0,5.541580677032471,5.541580677032471,,,,,,,,,,tanh,1.418895005302056e-07,auto,0.9,0.999,valid,1e-08,1,0.0005539290426849859,32,108,True,adam,0.0001,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,66.93947390377298,f_regression,,,,,,,,,,,,,,,,,,,,,,,,,,,,most_frequent,none,,,,
1144,pca,adaboost,feature_type,0.1216374889116493,0.1216374889116493,0.0,0.0,5.720831394195557,5.720831394195557,,,10,,,,,,,,,,,,,,,,,,,,,,,,,exponential,,,,,,,,,,,1.8814608175682406,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9250841901959411,False,,,,,,,,,,mean,power_transformer,,,,
1145,select_rates_regression,sgd,feature_type,0.1215467120013202,0.1215467120013202,0.0,0.0,4.060377597808838,4.060377597808838,,,,,,,,,,,2.447148688761567e-07,,,,,0.00011451486235342686,,,,,,,1.0941165527842314e-05,,,True,,squared_epsilon_insensitive,,,,,,,,,,True,invscaling,l2,4.5242252209557836e-07,,,,0.25,,,,,,,,,,,,,,,f_regression,,,,,,,,,,0.08657606479027677,fdr,,,,,,,,,,,,,,,,,mean,robust_scaler,0.7490400122072749,0.24517231832125977,,
1146,extra_trees_preproc_for_regression,adaboost,feature_type,0.1214650002112847,0.1214650002112847,0.0,0.0,7.573368787765503,7.573368787765503,,,5,,,,,,,,,,,,,,,,,,,,,,,,,linear,,,,,,,,,,,0.23064467336488365,,,,,342,,,,,,,,,,,,,,,,,True,mae,None,0.4653735298642754,None,2,5,0.0,100,,,,,,,,,,,,,,,,,,,median,quantile_transformer,,,1676,uniform
1147,random_trees_embedding,sgd,feature_type,0.1214288954650421,0.1214288954650421,0.0,0.0,2.8686349391937256,2.8686349391937256,,,,,,,,,,,0.001305298212438675,,,,,,,,,,,,5.698604720739005e-05,,,True,,squared_loss,,,,,,,,,,True,invscaling,elasticnet,0.00684044195369592,,,,0.26801116321028384,,,,,0.13883995679090233,,,,,,,,,,,True,,8,,None,2,2,1.0,10,,,,,,,,,,,,,,,,,,,mean,robust_scaler,0.7491043138221289,0.25,,
1148,polynomial,sgd,feature_type,0.121426155495238,0.121426155495238,0.0,0.0,7.946952819824219,7.946952819824219,,,,,,,,,,,0.0002573196838846189,,,,,,,,,,,,1.801396297031206e-05,,,True,,squared_loss,,,,,,,,,,False,invscaling,l2,0.0001941718735111011,,,,0.22170909416870946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,False,True,,,,,,,median,quantile_transformer,,,733,uniform
1149,random_trees_embedding,sgd,feature_type,0.1213431827981774,0.1213431827981774,0.0,0.0,6.439068078994751,6.439068078994751,,,,,,,,,,,0.00011358782640442203,,,,,1.4833666045206044e-05,,,,,,,0.0011901876288180722,,,True,,squared_epsilon_insensitive,,,,,,,,,,True,constant,l1,0.0009630675096894235,,,,,,,,,,,,,,,,,,,,True,,6,,None,20,17,1.0,64,,,,,,,,,,,,,,,,,,,mean,quantile_transformer,,,1000,normal
1150,random_trees_embedding,sgd,feature_type,0.1212759794348236,0.1212759794348236,0.0,0.0,3.356515407562256,3.356515407562256,,,,,,,,,,,0.003588701407914803,,,,,,,,,,,,5.17618403143703e-05,,,True,,squared_loss,,,,,,,,,,False,invscaling,l2,0.0016161454605744497,,,,0.25573650841216466,,,,,,,,,,,,,,,,False,,7,,None,1,8,1.0,20,,,,,,,,,,,,,,,,,,,mean,robust_scaler,0.8135014019871712,0.15000003394022862,,
1151,select_percentile_regression,sgd,feature_type,0.1212417576921923,0.1212417576921923,0.0,0.0,4.386106252670288,4.386106252670288,,,,,,,,,,,2.434257502550496e-05,,,,,,,,,,,,0.00045592239697142897,,,True,,squared_loss,,,,,,,,,,True,invscaling,elasticnet,0.004032501211926073,,,,0.21498385852875423,,,,,0.6818936788673874,,,,,,,,,46.17824063577003,f_regression,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean,quantile_transformer,,,1074,uniform
1152,select_rates_regression,libsvm_svr,feature_type,0.1210727693040164,0.1210727693040164,0.0,0.0,3.277313470840454,3.277313470840454,,,,,,,,,,,,,,,,0.008655141381746502,,,,,,,0.00025183061858090306,127.43381256379163,,,,,,,,,,,,,,,,,,,,,,,linear,,,,,,,,,,-1,True,,f_regression,,,,,,,,,,0.08789587437909933,fpr,,,,,,,,,,,,,,,,,median,standardize,,,,
1153,extra_trees_preproc_for_regression,sgd,feature_type,0.1210235727527624,0.1210235727527624,0.0,0.0,4.32075572013855,4.32075572013855,,,,,,,,,,,0.0001837232636224356,,,,,,,,,,,,0.00016280921303312495,,,True,,squared_loss,,,,,,,,,,False,constant,l1,0.003557615757627337,,,,,,,,,,,,,,,,,,,,True,friedman_mse,None,0.14337367128161202,None,1,18,0.0,100,,,,,,,,,,,,,,,,,,,median,quantile_transformer,,,975,uniform
1154,kitchen_sinks,sgd,feature_type,0.1209395327586908,0.1209395327586908,0.0,0.0,6.45193338394165,6.45193338394165,,,,,,,,,,,0.0005947033028888884,,,,,,,,,,,,1.924659422057464e-05,,,True,,squared_loss,,,,,,,,,,False,invscaling,elasticnet,0.004965487463653774,,,,0.40044339263511886,,,,,0.3239327279917955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,1.156710009918054,,,most_frequent,quantile_transformer,,,1020,normal
1155,extra_trees_preproc_for_regression,sgd,feature_type,0.1209047358055231,0.1209047358055231,0.0,0.0,3.7987170219421382,3.7987170219421382,,,,,,,,,,,4.903795468902139e-07,,,,,,,,,,,,0.00036731207646534475,,,True,,squared_loss,,,,,,,,,,True,constant,elasticnet,0.0008820253739383285,,,,,,,,,0.31303275693312066,,,,,,,,,,,False,mse,None,0.9530377833338319,None,1,16,0.0,100,,,,,,,,,,,,,,,,,,,mean,minmax,,,,
1156,polynomial,libsvm_svr,feature_type,0.1209035175239654,0.1209035175239654,0.0,0.0,4.878038644790649,4.878038644790649,,,,,,,,,,,,,,,,0.04961671578372359,,,,,,,0.0014880568389056073,1.0,,,,,,,,,,,,,,,,,,,,,,0.09064011959693012,rbf,,,,,,,,,,-1,False,,,,,,,,,,,,,,,,,,,,,2,False,True,,,,,,,most_frequent,robust_scaler,0.7494454061690292,0.2564804170958084,,
1157,extra_trees_preproc_for_regression,gradient_boosting,feature_type,0.1208906812596807,0.1208906812596807,0.0,0.0,6.006434202194214,6.006434202194214,,,None,,36,,3,,,,,,,,,,,,6,,,,1e-07,,,,,least_squares,,,,,,,,,,,0.02330930961075759,,,,,,,,,,,,,,train,1.5044031864870302e-07,255,loss,,,,,False,mse,None,0.3136984847142166,None,18,19,0.0,100,,,,,,,,,,,,,,,,,,,most_frequent,none,,,,
1158,polynomial,sgd,feature_type,0.1208679057592736,0.1208679057592736,0.0,0.0,8.919131755828857,8.919131755828857,,,,,,,,,,,0.03651767735635166,,,,,0.0010082016220623422,,,,,,,0.0007356785029499134,,,True,,squared_epsilon_insensitive,,,,,,,,,,True,constant,l1,9.107730242794957e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,True,False,,,,,,,median,quantile_transformer,,,1290,uniform
1159,extra_trees_preproc_for_regression,gaussian_process,feature_type,0.120313510445111,0.120313510445111,0.0,0.0,4.543839693069458,4.543839693069458,,,,,,,,,,,1.4613225907492681e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.939943209221396e-05,87.78632036520979,,,,,,,,,True,friedman_mse,None,0.19724530195709022,None,16,5,0.0,100,,,,,,,,,,,,,,,,,,,most_frequent,quantile_transformer,,,2000,uniform
1160,,sgd,feature_type,0.1202624741059619,0.1202624741059619,0.0,0.0,5.002501010894775,5.002501010894775,,,,,,,,,,,7.042761309564047e-07,,,,,,,,,,,,1.0918362875592445e-05,,,True,,squared_loss,,,,,,,,,,False,invscaling,l2,0.014011349075259411,,,,0.26749325947393937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mean,quantile_transformer,,,853,uniform
1161,polynomial,sgd,feature_type,0.1200854154224643,0.1200854154224643,0.0,0.0,6.110318899154663,6.110318899154663,,,,,,,,,,,0.0002733980796129408,,,,,,,,,,,,9.769701956172482e-05,,,True,,squared_loss,,,,,,,,,,True,invscaling,elasticnet,0.0005143980658024694,,,,0.23885657021195236,,,,,0.1851786846487537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,False,False,,,,,,,median,quantile_transformer,,,347,uniform
1162,fast_ica,gaussian_process,feature_type,0.1199229587105072,0.1199229587105072,0.0,0.0,6.389849185943604,6.389849185943604,,,,,,,,,,,6.229432075196181e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.827354114332768e-09,26946.28169939747,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,deflation,cube,530,,,,median,minmax,,,,
1163,random_trees_embedding,decision_tree,feature_type,0.1199202283201856,0.1199202283201856,0.0,0.0,2.949389696121216,2.949389696121216,,friedman_mse,,1.0,None,0.0,5,9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4574731764865285,,,,,,,,,,,,,,,,,,,True,,10,,None,12,8,1.0,21,,,,,,,,,,,,,,,,,,,median,robust_scaler,0.8584959870067288,0.00841534512637903,,
1164,select_rates_regression,sgd,feature_type,0.1198879568481559,0.1198879568481559,0.0,0.0,2.9669346809387207,2.9669346809387207,,,,,,,,,,,7.203626573979172e-05,,,,,0.1,,,,,,,0.0012143410820500298,,,True,,epsilon_insensitive,,,,,,,,,,True,invscaling,elasticnet,0.015422958720058506,,,,0.25,,,,,0.2799257265834414,,,,,,,,,,f_regression,,,,,,,,,,0.09952050725313694,fdr,,,,,,,,,,,,,,,,,median,minmax,,,,
1165,select_rates_regression,sgd,feature_type,0.1197888467323553,0.1197888467323553,0.0,0.0,5.506406545639038,5.506406545639038,,,,,,,,,,,5.191531355824374e-05,,,,,,,,,,,,1.1466151521573893e-05,,,True,,squared_loss,,,,,,,,,,True,constant,elasticnet,1.0625688879463201e-07,,,,,,,,,0.09962007350451246,,,,,,,,,,f_regression,,,,,,,,,,0.1243865869830057,fwe,,,,,,,,,,,,,,,,,median,robust_scaler,0.7711578273751437,0.1571332214405851,,
1166,random_trees_embedding,decision_tree,feature_type,0.1195961924721995,0.1195961924721995,0.0,0.0,5.452646493911743,5.452646493911743,,mse,,1.0,None,0.0,3,12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7396974406703447,,,,,,,,,,,,,,,,,,,False,,5,,None,7,14,1.0,31,,,,,,,,,,,,,,,,,,,most_frequent,minmax,,,,
1167,polynomial,sgd,feature_type,0.1194632474495419,0.1194632474495419,0.0,0.0,5.143003463745117,5.143003463745117,,,,,,,,,,,0.0009879100488420882,,,,,,,,,,,,0.00030164699048968114,,,True,,squared_loss,,,,,,,,,,True,invscaling,elasticnet,0.000504198247858351,,,,0.23359210261037783,,,,,0.17106755452153363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,True,False,,,,,,,most_frequent,minmax,,,,
1168,polynomial,gaussian_process,feature_type,0.1194428320204954,0.1194428320204954,0.0,0.0,6.892274379730225,6.892274379730225,,,,,,,,,,,0.09414230179794553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3692618062770113e-09,15642.37580197983,,,,,,,,,,,,,,,,,,,,,,,,,,,2,True,False,,,,,,,median,minmax,,,,
