,Fiber,Brand,biscuitIDs,custardIDs,Reference,Insoluble fiber,Soluble fiber,Protein,Carbs,Fat,Water,Ash,Oil retention capacity,Exp. oil retention,Water retention capacity,Exp. Water retention final,Bulk density,Tapped density,Average bioaccessibility crème,Average bioaccessibility biscuit,Biscuit breaking point,Correction size mold cut,Crème viscosity,L,a,b,C,h,Average bioaccessibility crème.1,Binding capacity (micromolar),"D [4, 3] - Volume weighted mean (particle size)",Specific surface area,Crème max texture,Crème min texture,Notes,biscuitBioac,custardAvgBioac,biscuitAvgBioac,matrixType,custardBioac
0,Inulin (Orafti®GR),Beneo,C16,CUST06,file email,0,90,0,10,0,3,0.2,,2.2,,,0.603013333,0.64516129,30.68,40.2,1802,,5831,92.62333333,-10.58333333,18.76,21.54666667,119.3666667,30.68,,120.6485,0.1495,68.16666667,-33.33333333,"inulin from chicory. Inulin consists of oligo- and polysaccharides composed of fructose 
units linked together by ß-(2,1)-linkages. Almost every fructose chain 
is terminated by a glucose unit. The number of fructose and glucose 
units in inulin (Degree of Polymerization = DP) ranges mainly 
between 2 and 60.",,30.67971511,40.91125251,2,33.33179582
0,Inulin (Orafti®GR),Beneo,C16,CUST06,file email,0,90,0,10,0,3,0.2,,2.2,,,0.603013333,0.64516129,30.68,40.2,1802,,5831,92.62333333,-10.58333333,18.76,21.54666667,119.3666667,30.68,,120.6485,0.1495,68.16666667,-33.33333333,"inulin from chicory. Inulin consists of oligo- and polysaccharides composed of fructose 
units linked together by ß-(2,1)-linkages. Almost every fructose chain 
is terminated by a glucose unit. The number of fructose and glucose 
units in inulin (Degree of Polymerization = DP) ranges mainly 
between 2 and 60.",,30.67971511,40.91125251,2,28.4177906
0,Inulin (Orafti®GR),Beneo,C16,CUST06,file email,0,90,0,10,0,3,0.2,,2.2,,,0.603013333,0.64516129,30.68,40.2,1802,,5831,92.62333333,-10.58333333,18.76,21.54666667,119.3666667,30.68,,120.6485,0.1495,68.16666667,-33.33333333,"inulin from chicory. Inulin consists of oligo- and polysaccharides composed of fructose 
units linked together by ß-(2,1)-linkages. Almost every fructose chain 
is terminated by a glucose unit. The number of fructose and glucose 
units in inulin (Degree of Polymerization = DP) ranges mainly 
between 2 and 60.",,30.67971511,40.91125251,2,30.94957488
1,Microcrystalline cellulose,Redwells,C17,CUST07,internet,100,0,0,0,0,,,,3,,2.2264,0.368313333,0.465116279,24.54,46.09,2361,,14713,67.70666667,16.75333333,25.30666667,30.35333333,56.49333333,24.54,260,91.461,0.1435,165.6666667,-90,,,24.5362969,46.09126253,2,22.73476241
1,Microcrystalline cellulose,Redwells,C17,CUST07,internet,100,0,0,0,0,,,,3,,2.2264,0.368313333,0.465116279,24.54,46.09,2361,,14713,67.70666667,16.75333333,25.30666667,30.35333333,56.49333333,24.54,260,91.461,0.1435,165.6666667,-90,,,24.5362969,46.09126253,2,25.91080598
1,Microcrystalline cellulose,Redwells,C17,CUST07,internet,100,0,0,0,0,,,,3,,2.2264,0.368313333,0.465116279,24.54,46.09,2361,,14713,67.70666667,16.75333333,25.30666667,30.35333333,56.49333333,24.54,260,91.461,0.1435,165.6666667,-90,,,24.5362969,46.09126253,2,26.86753846
1,Microcrystalline cellulose,Redwells,C17,CUST07,internet,100,0,0,0,0,,,,3,,2.2264,0.368313333,0.465116279,24.54,46.09,2361,,14713,67.70666667,16.75333333,25.30666667,30.35333333,56.49333333,24.54,260,91.461,0.1435,165.6666667,-90,,,24.5362969,46.09126253,2,18.64826503
1,Microcrystalline cellulose,Redwells,C17,CUST07,internet,100,0,0,0,0,,,,3,,2.2264,0.368313333,0.465116279,24.54,46.09,2361,,14713,67.70666667,16.75333333,25.30666667,30.35333333,56.49333333,24.54,260,91.461,0.1435,165.6666667,-90,,,24.5362969,46.09126253,2,22.13924193
1,Microcrystalline cellulose,Redwells,C17,CUST07,internet,100,0,0,0,0,,,,3,,2.2264,0.368313333,0.465116279,24.54,46.09,2361,,14713,67.70666667,16.75333333,25.30666667,30.35333333,56.49333333,24.54,260,91.461,0.1435,165.6666667,-90,,,24.5362969,46.09126253,2,28.48793197
1,Microcrystalline cellulose,Redwells,C17,CUST07,internet,100,0,0,0,0,,,,3,,2.2264,0.368313333,0.465116279,24.54,46.09,2361,,14713,67.70666667,16.75333333,25.30666667,30.35333333,56.49333333,24.54,260,91.461,0.1435,165.6666667,-90,,,24.5362969,46.09126253,2,27.0974179
1,Microcrystalline cellulose,Redwells,C17,CUST07,internet,100,0,0,0,0,,,,3,,2.2264,0.368313333,0.465116279,24.54,46.09,2361,,14713,67.70666667,16.75333333,25.30666667,30.35333333,56.49333333,24.54,260,91.461,0.1435,165.6666667,-90,,,24.5362969,46.09126253,2,22.27946202
1,Microcrystalline cellulose,Redwells,C17,CUST07,internet,100,0,0,0,0,,,,3,,2.2264,0.368313333,0.465116279,24.54,46.09,2361,,14713,67.70666667,16.75333333,25.30666667,30.35333333,56.49333333,24.54,260,91.461,0.1435,165.6666667,-90,,,24.5362969,46.09126253,2,28.63182002
1,Microcrystalline cellulose,Redwells,C17,CUST07,internet,100,0,0,0,0,,,,3,,2.2264,0.368313333,0.465116279,24.54,46.09,2361,,14713,67.70666667,16.75333333,25.30666667,30.35333333,56.49333333,24.54,260,91.461,0.1435,165.6666667,-90,,,24.5362969,46.09126253,2,23.08801956
1,Microcrystalline cellulose,Redwells,C17,CUST07,internet,100,0,0,0,0,,,,3,,2.2264,0.368313333,0.465116279,24.54,46.09,2361,,14713,67.70666667,16.75333333,25.30666667,30.35333333,56.49333333,24.54,260,91.461,0.1435,165.6666667,-90,,,24.5362969,46.09126253,2,24.01400064
2,Inulin,Bulk,C25,CUST20,internet,0,89,0,8,0,,,,2.2,,,0.524026667,0.625,34.88,40.91,1774,,4643,70.1,15.70666667,23.55666667,28.31333333,56.31333333,34.88,,132.4036,0.1766,55.66666667,-25.16666667,"https://en.wikipedia.org/wiki/Inulin#Processed_foods. 280 mg/mL (at 80 °C), insoluble at room temperature, ",,34.87874935,40.90322386,2,32.32515337
2,Inulin,Bulk,C25,CUST20,internet,0,89,0,8,0,,,,2.2,,,0.524026667,0.625,34.88,40.91,1774,,4643,70.1,15.70666667,23.55666667,28.31333333,56.31333333,34.88,,132.4036,0.1766,55.66666667,-25.16666667,"https://en.wikipedia.org/wiki/Inulin#Processed_foods. 280 mg/mL (at 80 °C), insoluble at room temperature, ",,34.87874935,40.90322386,2,38.53544249
2,Inulin,Bulk,C25,CUST20,internet,0,89,0,8,0,,,,2.2,,,0.524026667,0.625,34.88,40.91,1774,,4643,70.1,15.70666667,23.55666667,28.31333333,56.31333333,34.88,,132.4036,0.1766,55.66666667,-25.16666667,"https://en.wikipedia.org/wiki/Inulin#Processed_foods. 280 mg/mL (at 80 °C), insoluble at room temperature, ",,34.87874935,40.90322386,2,37.2092113
2,Inulin,Bulk,C25,CUST20,internet,0,89,0,8,0,,,,2.2,,,0.524026667,0.625,34.88,40.91,1774,,4643,70.1,15.70666667,23.55666667,28.31333333,56.31333333,34.88,,132.4036,0.1766,55.66666667,-25.16666667,"https://en.wikipedia.org/wiki/Inulin#Processed_foods. 280 mg/mL (at 80 °C), insoluble at room temperature, ",,34.87874935,40.90322386,2,25.43707694
2,Inulin,Bulk,C25,CUST20,internet,0,89,0,8,0,,,,2.2,,,0.524026667,0.625,34.88,40.91,1774,,4643,70.1,15.70666667,23.55666667,28.31333333,56.31333333,34.88,,132.4036,0.1766,55.66666667,-25.16666667,"https://en.wikipedia.org/wiki/Inulin#Processed_foods. 280 mg/mL (at 80 °C), insoluble at room temperature, ",,34.87874935,40.90322386,2,36.04293239
2,Inulin,Bulk,C25,CUST20,internet,0,89,0,8,0,,,,2.2,,,0.524026667,0.625,34.88,40.91,1774,,4643,70.1,15.70666667,23.55666667,28.31333333,56.31333333,34.88,,132.4036,0.1766,55.66666667,-25.16666667,"https://en.wikipedia.org/wiki/Inulin#Processed_foods. 280 mg/mL (at 80 °C), insoluble at room temperature, ",,34.87874935,40.90322386,2,33.32323702
2,Inulin,Bulk,C25,CUST20,internet,0,89,0,8,0,,,,2.2,,,0.524026667,0.625,34.88,40.91,1774,,4643,70.1,15.70666667,23.55666667,28.31333333,56.31333333,34.88,,132.4036,0.1766,55.66666667,-25.16666667,"https://en.wikipedia.org/wiki/Inulin#Processed_foods. 280 mg/mL (at 80 °C), insoluble at room temperature, ",,34.87874935,40.90322386,2,36.39362661
2,Inulin,Bulk,C25,CUST20,internet,0,89,0,8,0,,,,2.2,,,0.524026667,0.625,34.88,40.91,1774,,4643,70.1,15.70666667,23.55666667,28.31333333,56.31333333,34.88,,132.4036,0.1766,55.66666667,-25.16666667,"https://en.wikipedia.org/wiki/Inulin#Processed_foods. 280 mg/mL (at 80 °C), insoluble at room temperature, ",,34.87874935,40.90322386,2,36.80506724
2,Inulin,Bulk,C25,CUST20,internet,0,89,0,8,0,,,,2.2,,,0.524026667,0.625,34.88,40.91,1774,,4643,70.1,15.70666667,23.55666667,28.31333333,56.31333333,34.88,,132.4036,0.1766,55.66666667,-25.16666667,"https://en.wikipedia.org/wiki/Inulin#Processed_foods. 280 mg/mL (at 80 °C), insoluble at room temperature, ",,34.87874935,40.90322386,2,37.83699683
3,FST 00224 ApplePRO 60+,foodteamsolutions,C18,CUST08,file email,52,8,5.8,27.6,3.2,8,1.8,,2.3,5.5X,5.0975,0.411453333,0.689655172,31.27,51.45,1228,,25000,46.99,22.76666667,36.72666667,43.21666667,58.20666667,31.27,320,64.59866667,0.409,296.8333333,-137.5,,,31.27366035,51.4464211,2,29.3000243
3,FST 00224 ApplePRO 60+,foodteamsolutions,C18,CUST08,file email,52,8,5.8,27.6,3.2,8,1.8,,2.3,5.5X,5.0975,0.411453333,0.689655172,31.27,51.45,1228,,25000,46.99,22.76666667,36.72666667,43.21666667,58.20666667,31.27,320,64.59866667,0.409,296.8333333,-137.5,,,31.27366035,51.4464211,2,32.2165693
3,FST 00224 ApplePRO 60+,foodteamsolutions,C18,CUST08,file email,52,8,5.8,27.6,3.2,8,1.8,,2.3,5.5X,5.0975,0.411453333,0.689655172,31.27,51.45,1228,,25000,46.99,22.76666667,36.72666667,43.21666667,58.20666667,31.27,320,64.59866667,0.409,296.8333333,-137.5,,,31.27366035,51.4464211,2,31.10931378
3,FST 00224 ApplePRO 60+,foodteamsolutions,C18,CUST08,file email,52,8,5.8,27.6,3.2,8,1.8,,2.3,5.5X,5.0975,0.411453333,0.689655172,31.27,51.45,1228,,25000,46.99,22.76666667,36.72666667,43.21666667,58.20666667,31.27,320,64.59866667,0.409,296.8333333,-137.5,,,31.27366035,51.4464211,2,32.01168523
3,FST 00224 ApplePRO 60+,foodteamsolutions,C18,CUST08,file email,52,8,5.8,27.6,3.2,8,1.8,,2.3,5.5X,5.0975,0.411453333,0.689655172,31.27,51.45,1228,,25000,46.99,22.76666667,36.72666667,43.21666667,58.20666667,31.27,320,64.59866667,0.409,296.8333333,-137.5,,,31.27366035,51.4464211,2,29.43888268
3,FST 00224 ApplePRO 60+,foodteamsolutions,C18,CUST08,file email,52,8,5.8,27.6,3.2,8,1.8,,2.3,5.5X,5.0975,0.411453333,0.689655172,31.27,51.45,1228,,25000,46.99,22.76666667,36.72666667,43.21666667,58.20666667,31.27,320,64.59866667,0.409,296.8333333,-137.5,,,31.27366035,51.4464211,2,33.70492847
3,FST 00224 ApplePRO 60+,foodteamsolutions,C18,CUST08,file email,52,8,5.8,27.6,3.2,8,1.8,,2.3,5.5X,5.0975,0.411453333,0.689655172,31.27,51.45,1228,,25000,46.99,22.76666667,36.72666667,43.21666667,58.20666667,31.27,320,64.59866667,0.409,296.8333333,-137.5,,,31.27366035,51.4464211,2,33.46632277
3,FST 00224 ApplePRO 60+,foodteamsolutions,C18,CUST08,file email,52,8,5.8,27.6,3.2,8,1.8,,2.3,5.5X,5.0975,0.411453333,0.689655172,31.27,51.45,1228,,25000,46.99,22.76666667,36.72666667,43.21666667,58.20666667,31.27,320,64.59866667,0.409,296.8333333,-137.5,,,31.27366035,51.4464211,2,27.9766537
3,FST 00224 ApplePRO 60+,foodteamsolutions,C18,CUST08,file email,52,8,5.8,27.6,3.2,8,1.8,,2.3,5.5X,5.0975,0.411453333,0.689655172,31.27,51.45,1228,,25000,46.99,22.76666667,36.72666667,43.21666667,58.20666667,31.27,320,64.59866667,0.409,296.8333333,-137.5,,,31.27366035,51.4464211,2,27.48462025
3,FST 00224 ApplePRO 60+,foodteamsolutions,C18,CUST08,file email,52,8,5.8,27.6,3.2,8,1.8,,2.3,5.5X,5.0975,0.411453333,0.689655172,31.27,51.45,1228,,25000,46.99,22.76666667,36.72666667,43.21666667,58.20666667,31.27,320,64.59866667,0.409,296.8333333,-137.5,,,31.27366035,51.4464211,2,34.18997361
3,FST 00224 ApplePRO 60+,foodteamsolutions,C18,CUST08,file email,52,8,5.8,27.6,3.2,8,1.8,,2.3,5.5X,5.0975,0.411453333,0.689655172,31.27,51.45,1228,,25000,46.99,22.76666667,36.72666667,43.21666667,58.20666667,31.27,320,64.59866667,0.409,296.8333333,-137.5,,,31.27366035,51.4464211,2,33.95374449
3,FST 00224 ApplePRO 60+,foodteamsolutions,C18,CUST08,file email,52,8,5.8,27.6,3.2,8,1.8,,2.3,5.5X,5.0975,0.411453333,0.689655172,31.27,51.45,1228,,25000,46.99,22.76666667,36.72666667,43.21666667,58.20666667,31.27,320,64.59866667,0.409,296.8333333,-137.5,,,31.27366035,51.4464211,2,30.43120563
4,FST 00007 KaroPRO 1-26,foodteamsolutions,C20,CUST14,file email,33,27,5,21,1,6,4,5X,4.3,26X?,8.659933333,0.17038,0.229007634,28.28,52.73,2074,2503.103448,25000,84.51333333,8.52,23.55333333,25.04666667,70.11,28.28,100,37.0895,0.0428,317.8333333,-165.5,,,31.21650592,52.73325101,2,29.08613352
4,FST 00007 KaroPRO 1-26,foodteamsolutions,C20,CUST14,file email,33,27,5,21,1,6,4,5X,4.3,26X?,8.659933333,0.17038,0.229007634,28.28,52.73,2074,2503.103448,25000,84.51333333,8.52,23.55333333,25.04666667,70.11,28.28,100,37.0895,0.0428,317.8333333,-165.5,,,31.21650592,52.73325101,2,32.7802962
4,FST 00007 KaroPRO 1-26,foodteamsolutions,C20,CUST14,file email,33,27,5,21,1,6,4,5X,4.3,26X?,8.659933333,0.17038,0.229007634,28.28,52.73,2074,2503.103448,25000,84.51333333,8.52,23.55333333,25.04666667,70.11,28.28,100,37.0895,0.0428,317.8333333,-165.5,,,31.21650592,52.73325101,2,23.87732495
4,FST 00007 KaroPRO 1-26,foodteamsolutions,C20,CUST14,file email,33,27,5,21,1,6,4,5X,4.3,26X?,8.659933333,0.17038,0.229007634,28.28,52.73,2074,2503.103448,25000,84.51333333,8.52,23.55333333,25.04666667,70.11,28.28,100,37.0895,0.0428,317.8333333,-165.5,,,31.21650592,52.73325101,2,31.61655325
4,FST 00007 KaroPRO 1-26,foodteamsolutions,C20,CUST14,file email,33,27,5,21,1,6,4,5X,4.3,26X?,8.659933333,0.17038,0.229007634,28.28,52.73,2074,2503.103448,25000,84.51333333,8.52,23.55333333,25.04666667,70.11,28.28,100,37.0895,0.0428,317.8333333,-165.5,,,31.21650592,52.73325101,2,30.20482203
4,FST 00007 KaroPRO 1-26,foodteamsolutions,C20,CUST14,file email,33,27,5,21,1,6,4,5X,4.3,26X?,8.659933333,0.17038,0.229007634,28.28,52.73,2074,2503.103448,25000,84.51333333,8.52,23.55333333,25.04666667,70.11,28.28,100,37.0895,0.0428,317.8333333,-165.5,,,31.21650592,52.73325101,2,34.0269715
4,FST 00007 KaroPRO 1-26,foodteamsolutions,C20,CUST14,file email,33,27,5,21,1,6,4,5X,4.3,26X?,8.659933333,0.17038,0.229007634,28.28,52.73,2074,2503.103448,25000,84.51333333,8.52,23.55333333,25.04666667,70.11,28.28,100,37.0895,0.0428,317.8333333,-165.5,,,31.21650592,52.73325101,2,35.55475362
4,FST 00007 KaroPRO 1-26,foodteamsolutions,C20,CUST14,file email,33,27,5,21,1,6,4,5X,4.3,26X?,8.659933333,0.17038,0.229007634,28.28,52.73,2074,2503.103448,25000,84.51333333,8.52,23.55333333,25.04666667,70.11,28.28,100,37.0895,0.0428,317.8333333,-165.5,,,31.21650592,52.73325101,2,32.03363408
4,FST 00007 KaroPRO 1-26,foodteamsolutions,C20,CUST14,file email,33,27,5,21,1,6,4,5X,4.3,26X?,8.659933333,0.17038,0.229007634,28.28,52.73,2074,2503.103448,25000,84.51333333,8.52,23.55333333,25.04666667,70.11,28.28,100,37.0895,0.0428,317.8333333,-165.5,,,31.21650592,52.73325101,2,31.76806414
5,FST 00018 KaroPRO SG,foodteamsolutions,C19,CUST13,file email,33,27,5,21,1,6,4,3X,3,17X?,6.110233333,0.329193333,0.540540541,31.22,52.64,2156,2602.068966,17227,65.06333333,18.28666667,32.81666667,37.56666667,60.87333333,31.22,100,254.6355,0.2805,212.5,-114.1666667,,,28.28300686,52.63939566,2,27.68939528
5,FST 00018 KaroPRO SG,foodteamsolutions,C19,CUST13,file email,33,27,5,21,1,6,4,3X,3,17X?,6.110233333,0.329193333,0.540540541,31.22,52.64,2156,2602.068966,17227,65.06333333,18.28666667,32.81666667,37.56666667,60.87333333,31.22,100,254.6355,0.2805,212.5,-114.1666667,,,28.28300686,52.63939566,2,29.36446092
5,FST 00018 KaroPRO SG,foodteamsolutions,C19,CUST13,file email,33,27,5,21,1,6,4,3X,3,17X?,6.110233333,0.329193333,0.540540541,31.22,52.64,2156,2602.068966,17227,65.06333333,18.28666667,32.81666667,37.56666667,60.87333333,31.22,100,254.6355,0.2805,212.5,-114.1666667,,,28.28300686,52.63939566,2,25.4224679
5,FST 00018 KaroPRO SG,foodteamsolutions,C19,CUST13,file email,33,27,5,21,1,6,4,3X,3,17X?,6.110233333,0.329193333,0.540540541,31.22,52.64,2156,2602.068966,17227,65.06333333,18.28666667,32.81666667,37.56666667,60.87333333,31.22,100,254.6355,0.2805,212.5,-114.1666667,,,28.28300686,52.63939566,2,30.45936132
5,FST 00018 KaroPRO SG,foodteamsolutions,C19,CUST13,file email,33,27,5,21,1,6,4,3X,3,17X?,6.110233333,0.329193333,0.540540541,31.22,52.64,2156,2602.068966,17227,65.06333333,18.28666667,32.81666667,37.56666667,60.87333333,31.22,100,254.6355,0.2805,212.5,-114.1666667,,,28.28300686,52.63939566,2,21.55446939
5,FST 00018 KaroPRO SG,foodteamsolutions,C19,CUST13,file email,33,27,5,21,1,6,4,3X,3,17X?,6.110233333,0.329193333,0.540540541,31.22,52.64,2156,2602.068966,17227,65.06333333,18.28666667,32.81666667,37.56666667,60.87333333,31.22,100,254.6355,0.2805,212.5,-114.1666667,,,28.28300686,52.63939566,2,32.434815
5,FST 00018 KaroPRO SG,foodteamsolutions,C19,CUST13,file email,33,27,5,21,1,6,4,3X,3,17X?,6.110233333,0.329193333,0.540540541,31.22,52.64,2156,2602.068966,17227,65.06333333,18.28666667,32.81666667,37.56666667,60.87333333,31.22,100,254.6355,0.2805,212.5,-114.1666667,,,28.28300686,52.63939566,2,24.4368996
5,FST 00018 KaroPRO SG,foodteamsolutions,C19,CUST13,file email,33,27,5,21,1,6,4,3X,3,17X?,6.110233333,0.329193333,0.540540541,31.22,52.64,2156,2602.068966,17227,65.06333333,18.28666667,32.81666667,37.56666667,60.87333333,31.22,100,254.6355,0.2805,212.5,-114.1666667,,,28.28300686,52.63939566,2,33.23383051
5,FST 00018 KaroPRO SG,foodteamsolutions,C19,CUST13,file email,33,27,5,21,1,6,4,3X,3,17X?,6.110233333,0.329193333,0.540540541,31.22,52.64,2156,2602.068966,17227,65.06333333,18.28666667,32.81666667,37.56666667,60.87333333,31.22,100,254.6355,0.2805,212.5,-114.1666667,,,28.28300686,52.63939566,2,27.54680801
5,FST 00018 KaroPRO SG,foodteamsolutions,C19,CUST13,file email,33,27,5,21,1,6,4,3X,3,17X?,6.110233333,0.329193333,0.540540541,31.22,52.64,2156,2602.068966,17227,65.06333333,18.28666667,32.81666667,37.56666667,60.87333333,31.22,100,254.6355,0.2805,212.5,-114.1666667,,,28.28300686,52.63939566,2,30.58319566
5,FST 00018 KaroPRO SG,foodteamsolutions,C19,CUST13,file email,33,27,5,21,1,6,4,3X,3,17X?,6.110233333,0.329193333,0.540540541,31.22,52.64,2156,2602.068966,17227,65.06333333,18.28666667,32.81666667,37.56666667,60.87333333,31.22,100,254.6355,0.2805,212.5,-114.1666667,,,28.28300686,52.63939566,2,28.38737192
6,Pea fiber 50 M,Roquette,C21,CUST15,file email,50,0,10,35,0,10,3,,2.5,6X,4.222,0.468793333,0.652173913,33.12,53.18,1418,1711.37931,25000,71.77666667,17.1,28.14666667,32.93333333,58.71333333,33.12,40,88.572,0.168,506,-303.3333333,Starch fraction rich in amylose,,33.11949151,53.18026118,2,28.3731986
6,Pea fiber 50 M,Roquette,C21,CUST15,file email,50,0,10,35,0,10,3,,2.5,6X,4.222,0.468793333,0.652173913,33.12,53.18,1418,1711.37931,25000,71.77666667,17.1,28.14666667,32.93333333,58.71333333,33.12,40,88.572,0.168,506,-303.3333333,Starch fraction rich in amylose,,33.11949151,53.18026118,2,35.73437524
6,Pea fiber 50 M,Roquette,C21,CUST15,file email,50,0,10,35,0,10,3,,2.5,6X,4.222,0.468793333,0.652173913,33.12,53.18,1418,1711.37931,25000,71.77666667,17.1,28.14666667,32.93333333,58.71333333,33.12,40,88.572,0.168,506,-303.3333333,Starch fraction rich in amylose,,33.11949151,53.18026118,2,32.33335238
6,Pea fiber 50 M,Roquette,C21,CUST15,file email,50,0,10,35,0,10,3,,2.5,6X,4.222,0.468793333,0.652173913,33.12,53.18,1418,1711.37931,25000,71.77666667,17.1,28.14666667,32.93333333,58.71333333,33.12,40,88.572,0.168,506,-303.3333333,Starch fraction rich in amylose,,33.11949151,53.18026118,2,24.69113666
6,Pea fiber 50 M,Roquette,C21,CUST15,file email,50,0,10,35,0,10,3,,2.5,6X,4.222,0.468793333,0.652173913,33.12,53.18,1418,1711.37931,25000,71.77666667,17.1,28.14666667,32.93333333,58.71333333,33.12,40,88.572,0.168,506,-303.3333333,Starch fraction rich in amylose,,33.11949151,53.18026118,2,34.58372425
6,Pea fiber 50 M,Roquette,C21,CUST15,file email,50,0,10,35,0,10,3,,2.5,6X,4.222,0.468793333,0.652173913,33.12,53.18,1418,1711.37931,25000,71.77666667,17.1,28.14666667,32.93333333,58.71333333,33.12,40,88.572,0.168,506,-303.3333333,Starch fraction rich in amylose,,33.11949151,53.18026118,2,36.11889752
6,Pea fiber 50 M,Roquette,C21,CUST15,file email,50,0,10,35,0,10,3,,2.5,6X,4.222,0.468793333,0.652173913,33.12,53.18,1418,1711.37931,25000,71.77666667,17.1,28.14666667,32.93333333,58.71333333,33.12,40,88.572,0.168,506,-303.3333333,Starch fraction rich in amylose,,33.11949151,53.18026118,2,34.92950993
6,Pea fiber 50 M,Roquette,C21,CUST15,file email,50,0,10,35,0,10,3,,2.5,6X,4.222,0.468793333,0.652173913,33.12,53.18,1418,1711.37931,25000,71.77666667,17.1,28.14666667,32.93333333,58.71333333,33.12,40,88.572,0.168,506,-303.3333333,Starch fraction rich in amylose,,33.11949151,53.18026118,2,30.48187721
6,Pea fiber 50 M,Roquette,C21,CUST15,file email,50,0,10,35,0,10,3,,2.5,6X,4.222,0.468793333,0.652173913,33.12,53.18,1418,1711.37931,25000,71.77666667,17.1,28.14666667,32.93333333,58.71333333,33.12,40,88.572,0.168,506,-303.3333333,Starch fraction rich in amylose,,33.11949151,53.18026118,2,40.71127136
6,Pea fiber 50 M,Roquette,C21,CUST15,file email,50,0,10,35,0,10,3,,2.5,6X,4.222,0.468793333,0.652173913,33.12,53.18,1418,1711.37931,25000,71.77666667,17.1,28.14666667,32.93333333,58.71333333,33.12,40,88.572,0.168,506,-303.3333333,Starch fraction rich in amylose,,33.11949151,53.18026118,2,30.99922966
6,Pea fiber 50 M,Roquette,C21,CUST15,file email,50,0,10,35,0,10,3,,2.5,6X,4.222,0.468793333,0.652173913,33.12,53.18,1418,1711.37931,25000,71.77666667,17.1,28.14666667,32.93333333,58.71333333,33.12,40,88.572,0.168,506,-303.3333333,Starch fraction rich in amylose,,33.11949151,53.18026118,2,35.35783377
7,Nutriose FM06,Roquette,C22,CUST16,file email,0,85,0.3,0.5,0.1,5,0.5,,2.8,,,0.375533333,0.454545455,32.11,47.02,1612,1945.517241,5026,88.58,5.486666667,17.64666667,18.48666667,72.74333333,32.11,,147.3155,0.1465,42.5,-19.16666667,Partially hydrolised wheat starch by heat and acid,,32.10763515,47.02311097,2,30.13371963
7,Nutriose FM06,Roquette,C22,CUST16,file email,0,85,0.3,0.5,0.1,5,0.5,,2.8,,,0.375533333,0.454545455,32.11,47.02,1612,1945.517241,5026,88.58,5.486666667,17.64666667,18.48666667,72.74333333,32.11,,147.3155,0.1465,42.5,-19.16666667,Partially hydrolised wheat starch by heat and acid,,32.10763515,47.02311097,2,33.61252947
7,Nutriose FM06,Roquette,C22,CUST16,file email,0,85,0.3,0.5,0.1,5,0.5,,2.8,,,0.375533333,0.454545455,32.11,47.02,1612,1945.517241,5026,88.58,5.486666667,17.64666667,18.48666667,72.74333333,32.11,,147.3155,0.1465,42.5,-19.16666667,Partially hydrolised wheat starch by heat and acid,,32.10763515,47.02311097,2,32.44550871
7,Nutriose FM06,Roquette,C22,CUST16,file email,0,85,0.3,0.5,0.1,5,0.5,,2.8,,,0.375533333,0.454545455,32.11,47.02,1612,1945.517241,5026,88.58,5.486666667,17.64666667,18.48666667,72.74333333,32.11,,147.3155,0.1465,42.5,-19.16666667,Partially hydrolised wheat starch by heat and acid,,32.10763515,47.02311097,2,28.88439906
7,Nutriose FM06,Roquette,C22,CUST16,file email,0,85,0.3,0.5,0.1,5,0.5,,2.8,,,0.375533333,0.454545455,32.11,47.02,1612,1945.517241,5026,88.58,5.486666667,17.64666667,18.48666667,72.74333333,32.11,,147.3155,0.1465,42.5,-19.16666667,Partially hydrolised wheat starch by heat and acid,,32.10763515,47.02311097,2,33.00967358
7,Nutriose FM06,Roquette,C22,CUST16,file email,0,85,0.3,0.5,0.1,5,0.5,,2.8,,,0.375533333,0.454545455,32.11,47.02,1612,1945.517241,5026,88.58,5.486666667,17.64666667,18.48666667,72.74333333,32.11,,147.3155,0.1465,42.5,-19.16666667,Partially hydrolised wheat starch by heat and acid,,32.10763515,47.02311097,2,33.06633804
7,Nutriose FM06,Roquette,C22,CUST16,file email,0,85,0.3,0.5,0.1,5,0.5,,2.8,,,0.375533333,0.454545455,32.11,47.02,1612,1945.517241,5026,88.58,5.486666667,17.64666667,18.48666667,72.74333333,32.11,,147.3155,0.1465,42.5,-19.16666667,Partially hydrolised wheat starch by heat and acid,,32.10763515,47.02311097,2,29.96177479
7,Nutriose FM06,Roquette,C22,CUST16,file email,0,85,0.3,0.5,0.1,5,0.5,,2.8,,,0.375533333,0.454545455,32.11,47.02,1612,1945.517241,5026,88.58,5.486666667,17.64666667,18.48666667,72.74333333,32.11,,147.3155,0.1465,42.5,-19.16666667,Partially hydrolised wheat starch by heat and acid,,32.10763515,47.02311097,2,29.95951087
7,Nutriose FM06,Roquette,C22,CUST16,file email,0,85,0.3,0.5,0.1,5,0.5,,2.8,,,0.375533333,0.454545455,32.11,47.02,1612,1945.517241,5026,88.58,5.486666667,17.64666667,18.48666667,72.74333333,32.11,,147.3155,0.1465,42.5,-19.16666667,Partially hydrolised wheat starch by heat and acid,,32.10763515,47.02311097,2,34.93519264
